train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,signal_quality_percent,sensor_type,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,create_repair_defect,corridor,action
124,11.161,rain,False,7,sensor_miscount,False,2501,67,accelerometer,57.11,OCCUPIED,True,21.243,False,KOL-HOW,reduce_speed
111,14.172,fog,True,7,track_buckling,True,2857,72,track_circuit,0.0,CLEAR,False,6.707,False,HYB-SEC,reduce_speed
73,9.757,snow,True,2,sensor_miscount,True,4125,54,axle_counter,0.0,OCCUPIED,True,17.295,False,DEL-AGRA,reduce_speed
94,0.241,clear,True,5,fallen_tree,False,2900,62,accelerometer,37.37,CLEAR,True,15.469,True,KOL-HOW,proceed_with_caution
54,4.342,snow,False,5,landslide_debris,True,1054,39,axle_counter,70.94,OCCUPIED,False,10.351,False,MUM-PUNE,reroute
132,16.781,clear,True,5,unknown_obstruction,False,115,31,track_circuit,68.67,OCCUPIED,True,35.994,False,CHN-BGLR,proceed_with_caution
188,6.697,fog,False,9,boulder,False,779,83,axle_counter,0.0,CLEAR,False,1.501,False,CHN-BGLR,emergency_stop
145,13.019,rain,False,4,track_buckling,False,2027,20,accelerometer,95.17,CLEAR,True,0.509,False,CHN-BGLR,proceed_with_caution
198,5.562,fog,False,7,broken_rail,False,2836,81,axle_counter,0.0,CLEAR,True,12.547,False,CHN-BGLR,reduce_speed
160,16.609,rain,True,4,equipment_failure_ahead,False,2054,6,vibration,40.28,CLEAR,True,3.353,False,CHN-BGLR,proceed_with_caution
119,15.91,clear,False,5,track_buckling,False,4920,64,axle_counter,0.0,OCCUPIED,False,3.692,True,HYB-SEC,proceed_with_caution
113,11.487,rain,True,6,cattle_crossing,False,3618,52,vibration,0.0,OCCUPIED,False,40.248,False,HYB-SEC,reduce_speed
189,13.328,fog,True,7,track_buckling,False,4613,33,vibration,18.97,OCCUPIED,True,24.013,False,CHN-BGLR,reduce_speed
105,18.371,clear,False,5,environmental_false_positive,False,288,90,track_circuit,69.74,OCCUPIED,False,25.778,True,MUM-PUNE,proceed_with_caution
138,19.185,fog,False,6,cattle_crossing,False,968,74,vibration,8.7,CLEAR,True,28.096,False,MUM-PUNE,reduce_speed
171,10.698,fog,False,5,landslide_debris,False,248,28,axle_counter,0.0,OCCUPIED,True,37.918,False,CHN-BGLR,proceed_with_caution
101,8.858,rain,False,3,broken_rail,True,2059,64,axle_counter,98.69,CLEAR,True,23.0,True,DEL-AGRA,proceed_with_caution
128,9.808,fog,True,7,fallen_tree,False,4016,61,track_circuit,31.76,OCCUPIED,True,12.199,False,HYB-SEC,emergency_stop
114,19.755,flood,False,6,broken_rail,False,1984,91,track_circuit,75.51,CLEAR,True,8.041,False,DEL-AGRA,reduce_speed
90,8.448,heavy_rain,False,2,stranded_vehicle,False,4174,6,track_circuit,0.0,CLEAR,False,38.979,False,KOL-HOW,proceed_with_caution
48,0.818,rain,True,5,landslide_debris,False,296,57,axle_counter,51.91,CLEAR,True,37.914,False,KOL-HOW,proceed_with_caution
147,15.065,clear,True,5,landslide_debris,False,2273,13,axle_counter,10.73,OCCUPIED,True,3.384,False,DEL-AGRA,proceed_with_caution
120,2.517,clear,False,6,environmental_false_positive,False,1444,45,track_circuit,0.0,CLEAR,True,15.012,False,HYB-SEC,reduce_speed
117,1.261,fog,True,5,sensor_miscount,False,4840,4,axle_counter,0.0,CLEAR,True,22.383,False,CHN-BGLR,reduce_speed
144,16.628,rain,False,5,water_logging,False,591,25,vibration,0.0,CLEAR,False,23.519,False,CHN-BGLR,proceed_with_caution
94,0.427,fog,True,3,fallen_tree,True,4666,85,axle_counter,63.36,OCCUPIED,True,37.606,False,MUM-PUNE,reduce_speed
134,18.668,rain,True,5,boulder,True,873,9,accelerometer,0.0,CLEAR,False,20.3,False,DEL-AGRA,reroute
188,11.053,flood,True,1,fallen_tree,True,1288,67,accelerometer,31.96,CLEAR,True,31.212,False,MUM-PUNE,proceed_with_caution
151,0.259,clear,False,5,boulder,False,1400,34,accelerometer,0.0,CLEAR,True,44.022,True,CHN-BGLR,proceed_with_caution
167,18.961,snow,False,2,unknown_obstruction,False,1884,57,vibration,76.55,CLEAR,True,40.338,False,HYB-SEC,proceed_with_caution
127,2.79,flood,True,7,sensor_miscount,False,407,90,track_circuit,81.64,OCCUPIED,False,5.151,True,CHN-BGLR,reduce_speed
104,10.869,clear,False,4,cattle_crossing,True,3454,63,track_circuit,0.0,CLEAR,False,42.321,False,HYB-SEC,proceed_with_caution
98,19.85,heavy_rain,False,3,cattle_crossing,False,505,22,accelerometer,32.0,CLEAR,False,14.96,False,KOL-HOW,proceed_with_caution
97,15.549,fog,True,3,sensor_miscount,False,2955,17,vibration,76.93,CLEAR,True,43.179,False,CHN-BGLR,reduce_speed
79,8.049,flood,True,1,environmental_false_positive,True,1371,34,axle_counter,46.4,CLEAR,True,33.586,False,HYB-SEC,proceed_with_caution
163,19.172,rain,True,5,equipment_failure_ahead,True,1776,80,accelerometer,2.46,CLEAR,True,28.013,False,MUM-PUNE,reroute
93,18.36,clear,False,3,unknown_obstruction,False,2308,11,axle_counter,0.0,CLEAR,False,0.049,False,CHN-BGLR,proceed_with_caution
193,5.014,clear,False,8,water_logging,True,3025,35,track_circuit,0.0,CLEAR,False,44.391,False,DEL-AGRA,reduce_speed
104,6.943,clear,True,3,track_buckling,False,3541,60,axle_counter,32.64,OCCUPIED,True,49.193,False,HYB-SEC,proceed_with_caution
70,8.533,rain,False,6,cattle_crossing,False,766,24,axle_counter,77.95,CLEAR,True,42.522,False,HYB-SEC,reduce_speed
98,5.961,clear,False,6,signal_cable_theft,False,4419,22,axle_counter,0.0,OCCUPIED,True,8.855,False,KOL-HOW,reduce_speed
99,7.859,flood,True,3,landslide_debris,False,2414,49,track_circuit,0.0,OCCUPIED,False,7.612,False,MUM-PUNE,proceed_with_caution
148,6.232,fog,True,7,stranded_vehicle,False,4102,36,track_circuit,63.17,OCCUPIED,True,42.662,False,DEL-AGRA,reduce_speed
70,7.764,clear,True,4,track_buckling,False,1187,67,vibration,36.28,CLEAR,True,0.133,False,CHN-BGLR,proceed_with_caution
141,3.045,flood,False,4,equipment_failure_ahead,False,25,65,vibration,0.0,CLEAR,False,38.707,False,DEL-AGRA,proceed_with_caution
46,5.924,rain,True,6,broken_rail,True,2758,25,track_circuit,90.9,OCCUPIED,True,15.613,True,DEL-AGRA,reduce_speed
184,10.887,fog,True,5,fallen_tree,False,1218,9,accelerometer,0.0,OCCUPIED,True,44.845,False,HYB-SEC,reduce_speed
110,16.943,clear,True,2,boulder,False,135,87,accelerometer,75.59,CLEAR,True,32.939,False,DEL-AGRA,proceed_with_caution
69,5.052,rain,True,8,environmental_false_positive,True,1009,63,track_circuit,25.47,CLEAR,False,3.299,False,HYB-SEC,reduce_speed
193,3.555,clear,True,7,signal_cable_theft,False,4506,9,vibration,0.0,CLEAR,True,49.97,False,DEL-AGRA,reduce_speed
185,0.072,flood,False,3,sensor_miscount,False,2747,5,vibration,75.92,OCCUPIED,False,6.794,False,HYB-SEC,emergency_stop
120,4.772,flood,True,9,equipment_failure_ahead,True,385,94,axle_counter,48.63,OCCUPIED,False,11.985,False,KOL-HOW,reduce_speed
104,9.637,snow,True,4,sensor_miscount,False,2189,19,vibration,0.0,CLEAR,False,26.137,False,DEL-AGRA,reduce_speed
107,16.59,rain,True,1,water_logging,False,2735,7,vibration,93.74,CLEAR,True,1.387,False,HYB-SEC,proceed_with_caution
169,3.408,clear,True,2,stranded_vehicle,True,3864,73,axle_counter,0.0,CLEAR,True,12.571,False,DEL-AGRA,proceed_with_caution
145,10.557,clear,False,6,signal_cable_theft,False,3997,96,axle_counter,47.89,CLEAR,True,47.281,False,MUM-PUNE,reduce_speed
119,17.024,fog,False,4,track_buckling,True,875,69,track_circuit,0.0,CLEAR,True,42.01,True,HYB-SEC,proceed_with_caution
117,0.095,heavy_rain,True,3,water_logging,True,159,17,accelerometer,60.77,CLEAR,True,6.62,False,CHN-BGLR,reduce_speed
58,4.341,flood,False,5,cattle_crossing,False,579,58,vibration,0.0,CLEAR,True,19.274,False,HYB-SEC,proceed_with_caution
103,15.117,flood,True,3,sensor_miscount,False,2941,30,vibration,13.56,CLEAR,True,49.084,True,HYB-SEC,proceed_with_caution
105,5.806,snow,False,2,stranded_vehicle,False,4944,62,vibration,45.53,CLEAR,True,33.598,False,CHN-BGLR,emergency_stop
55,11.518,flood,True,5,sensor_miscount,False,3199,43,accelerometer,0.0,CLEAR,True,46.473,False,KOL-HOW,reroute
147,10.829,clear,False,6,landslide_debris,False,175,37,track_circuit,70.58,OCCUPIED,True,31.245,False,MUM-PUNE,emergency_stop
71,17.957,flood,True,7,broken_rail,False,569,86,accelerometer,0.0,CLEAR,True,9.052,False,KOL-HOW,proceed_with_caution
112,10.761,clear,False,10,unknown_obstruction,False,914,18,accelerometer,32.77,CLEAR,True,3.334,False,HYB-SEC,emergency_stop
170,15.163,clear,False,7,signal_cable_theft,False,1358,33,track_circuit,62.45,CLEAR,True,4.996,False,HYB-SEC,reduce_speed
94,9.304,flood,True,6,stranded_vehicle,True,3420,26,track_circuit,52.96,CLEAR,False,1.09,False,CHN-BGLR,reduce_speed
110,10.949,snow,False,2,unknown_obstruction,False,49,7,vibration,3.62,CLEAR,True,11.922,False,DEL-AGRA,proceed_with_caution
55,8.891,rain,False,5,sensor_miscount,False,1331,22,vibration,74.92,CLEAR,False,37.132,False,HYB-SEC,proceed_with_caution
198,2.984,heavy_rain,False,2,environmental_false_positive,False,3945,88,axle_counter,81.24,CLEAR,False,49.589,False,KOL-HOW,proceed_with_caution
188,14.045,snow,False,9,fallen_tree,False,3977,8,track_circuit,83.95,CLEAR,True,34.793,False,HYB-SEC,emergency_stop
171,9.192,rain,True,3,cattle_crossing,True,885,60,vibration,0.0,CLEAR,False,7.89,False,DEL-AGRA,proceed_with_caution
70,8.18,clear,False,5,water_logging,True,14,56,track_circuit,99.06,CLEAR,False,34.427,True,CHN-BGLR,reroute
47,8.209,flood,False,4,unknown_obstruction,False,4675,92,track_circuit,0.0,CLEAR,True,24.354,False,CHN-BGLR,proceed_with_caution
87,16.964,flood,True,3,water_logging,False,598,50,axle_counter,57.46,CLEAR,False,13.635,False,KOL-HOW,proceed_with_caution
143,16.138,snow,False,5,environmental_false_positive,True,1682,55,track_circuit,0.0,CLEAR,False,17.546,False,MUM-PUNE,reroute
110,0.59,clear,False,10,fallen_tree,True,1116,19,track_circuit,81.55,CLEAR,True,48.507,False,DEL-AGRA,emergency_stop
90,5.554,fog,False,6,unknown_obstruction,False,4640,35,axle_counter,0.0,OCCUPIED,True,21.717,True,HYB-SEC,reduce_speed
62,4.795,rain,False,1,water_logging,False,1540,14,axle_counter,37.82,OCCUPIED,False,45.631,False,KOL-HOW,proceed_with_caution
79,8.175,snow,True,1,landslide_debris,False,2859,85,vibration,0.0,CLEAR,False,31.145,False,HYB-SEC,reduce_speed
113,5.786,rain,True,3,environmental_false_positive,False,4484,75,accelerometer,65.58,CLEAR,True,43.713,False,CHN-BGLR,reroute
130,13.31,fog,True,2,equipment_failure_ahead,False,4821,96,accelerometer,69.48,CLEAR,True,23.731,False,HYB-SEC,reduce_speed
89,9.087,clear,True,7,stranded_vehicle,False,2748,67,track_circuit,66.9,CLEAR,True,9.868,False,DEL-AGRA,reduce_speed
64,6.397,fog,False,7,cattle_crossing,False,2043,19,axle_counter,12.75,OCCUPIED,False,1.956,False,DEL-AGRA,reduce_speed
114,10.561,clear,True,6,broken_rail,True,4584,68,vibration,4.36,CLEAR,False,47.42,False,DEL-AGRA,reduce_speed
176,2.199,flood,False,6,landslide_debris,False,4279,2,vibration,0.0,CLEAR,True,49.463,True,DEL-AGRA,reduce_speed
117,14.248,clear,True,10,signal_cable_theft,False,930,88,track_circuit,0.0,CLEAR,True,36.033,False,HYB-SEC,emergency_stop
72,15.558,fog,False,2,unknown_obstruction,False,2495,53,track_circuit,0.0,CLEAR,False,14.531,False,CHN-BGLR,proceed_with_caution
81,10.114,snow,True,6,unknown_obstruction,False,4300,24,accelerometer,0.0,CLEAR,False,31.095,False,KOL-HOW,reduce_speed
127,11.976,fog,False,4,sensor_miscount,True,2014,28,track_circuit,72.4,OCCUPIED,True,48.431,False,DEL-AGRA,proceed_with_caution
170,17.012,rain,False,6,fallen_tree,True,4717,79,vibration,84.94,CLEAR,True,33.771,False,DEL-AGRA,reduce_speed
180,7.712,rain,False,6,sensor_miscount,False,1566,16,axle_counter,0.0,CLEAR,True,13.561,False,HYB-SEC,reduce_speed
69,18.337,rain,True,8,environmental_false_positive,False,2992,99,vibration,49.0,CLEAR,True,37.294,False,HYB-SEC,reduce_speed
54,10.362,clear,False,6,stranded_vehicle,False,3891,65,vibration,0.0,CLEAR,True,30.596,False,HYB-SEC,reduce_speed
198,8.296,rain,True,5,unknown_obstruction,True,1976,53,axle_counter,0.0,CLEAR,True,12.716,False,HYB-SEC,reroute
133,19.305,fog,False,5,signal_cable_theft,False,278,20,axle_counter,0.0,CLEAR,True,4.033,False,CHN-BGLR,proceed_with_caution
49,2.67,clear,False,6,stranded_vehicle,True,1838,99,vibration,66.69,CLEAR,False,32.127,False,HYB-SEC,reduce_speed
92,18.996,fog,False,2,signal_cable_theft,False,3507,59,track_circuit,88.84,CLEAR,False,12.85,False,MUM-PUNE,proceed_with_caution
69,1.589,fog,False,4,signal_cable_theft,True,2060,31,accelerometer,0.0,CLEAR,False,32.121,False,CHN-BGLR,proceed_with_caution
101,3.768,snow,False,8,track_buckling,True,1744,75,axle_counter,0.0,CLEAR,True,44.254,False,CHN-BGLR,reduce_speed
109,7.242,rain,False,1,boulder,False,4279,67,vibration,0.0,OCCUPIED,True,15.451,False,MUM-PUNE,proceed_with_caution
103,11.649,clear,False,7,broken_rail,False,4151,38,axle_counter,0.0,OCCUPIED,False,14.268,False,HYB-SEC,reduce_speed
173,15.832,clear,False,6,landslide_debris,False,4730,89,axle_counter,0.0,CLEAR,True,32.261,True,KOL-HOW,reduce_speed
152,14.254,clear,False,5,stranded_vehicle,False,3656,82,accelerometer,0.0,CLEAR,False,25.839,False,CHN-BGLR,proceed_with_caution
102,17.395,clear,False,6,equipment_failure_ahead,False,4808,17,track_circuit,11.48,OCCUPIED,True,47.643,False,DEL-AGRA,reduce_speed
99,9.887,clear,False,3,environmental_false_positive,True,4789,48,vibration,29.21,CLEAR,True,35.4,False,MUM-PUNE,proceed_with_caution
50,0.88,snow,False,2,equipment_failure_ahead,True,2103,22,accelerometer,0.0,CLEAR,True,16.091,False,KOL-HOW,proceed_with_caution
55,11.301,snow,True,2,unknown_obstruction,False,124,84,track_circuit,0.16,CLEAR,True,34.732,False,KOL-HOW,reduce_speed
120,17.531,clear,False,6,cattle_crossing,False,1062,79,vibration,0.0,OCCUPIED,False,17.267,False,HYB-SEC,reduce_speed
61,3.601,fog,True,8,fallen_tree,False,1935,41,axle_counter,94.45,CLEAR,True,24.203,False,KOL-HOW,reduce_speed
78,7.76,snow,False,4,broken_rail,False,1704,85,track_circuit,0.91,CLEAR,True,23.516,False,MUM-PUNE,proceed_with_caution
150,1.707,clear,False,5,landslide_debris,False,2174,50,accelerometer,88.74,CLEAR,True,33.425,False,DEL-AGRA,proceed_with_caution
88,5.797,snow,True,4,signal_cable_theft,False,2016,100,track_circuit,21.8,OCCUPIED,True,49.446,False,KOL-HOW,reduce_speed
128,10.64,flood,False,8,broken_rail,True,96,60,track_circuit,74.61,CLEAR,True,32.623,False,CHN-BGLR,reroute
151,14.983,clear,False,2,environmental_false_positive,False,2142,78,axle_counter,0.0,CLEAR,True,8.803,False,CHN-BGLR,proceed_with_caution
110,4.459,fog,False,1,water_logging,True,4967,43,accelerometer,88.87,CLEAR,True,32.597,False,MUM-PUNE,proceed_with_caution
58,7.174,clear,True,4,broken_rail,False,464,38,track_circuit,9.04,OCCUPIED,False,9.771,False,CHN-BGLR,proceed_with_caution
108,12.087,flood,True,3,environmental_false_positive,False,4889,40,accelerometer,44.07,CLEAR,True,14.91,False,DEL-AGRA,proceed_with_caution
195,18.399,flood,True,7,boulder,False,4508,23,accelerometer,0.0,CLEAR,True,34.771,True,MUM-PUNE,reduce_speed
165,16.307,heavy_rain,True,3,fallen_tree,False,4474,68,vibration,7.57,CLEAR,True,37.092,False,HYB-SEC,reduce_speed
140,1.262,fog,True,7,equipment_failure_ahead,True,3579,85,vibration,0.0,CLEAR,True,18.077,True,HYB-SEC,reduce_speed
51,17.393,rain,False,3,equipment_failure_ahead,False,1221,70,axle_counter,0.0,OCCUPIED,True,7.186,False,HYB-SEC,proceed_with_caution
94,7.015,clear,False,6,stranded_vehicle,False,1293,52,vibration,85.05,CLEAR,True,17.997,True,MUM-PUNE,reduce_speed
47,18.466,clear,True,5,water_logging,False,413,67,track_circuit,93.46,CLEAR,False,40.941,False,DEL-AGRA,proceed_with_caution
73,13.01,rain,True,1,landslide_debris,False,4565,87,accelerometer,48.65,OCCUPIED,True,24.977,True,MUM-PUNE,proceed_with_caution
185,19.096,snow,True,7,equipment_failure_ahead,False,3193,97,vibration,0.0,CLEAR,False,22.134,False,CHN-BGLR,reduce_speed
167,11.543,clear,False,3,unknown_obstruction,False,1404,64,track_circuit,0.0,CLEAR,True,24.246,False,CHN-BGLR,proceed_with_caution
57,6.463,flood,True,6,landslide_debris,False,41,32,accelerometer,13.06,CLEAR,True,45.457,False,MUM-PUNE,proceed_with_caution
195,9.736,clear,True,9,cattle_crossing,True,4373,96,vibration,0.0,CLEAR,True,48.849,False,CHN-BGLR,reduce_speed
180,10.543,heavy_rain,True,7,signal_cable_theft,False,2847,83,vibration,0.0,CLEAR,True,26.761,False,KOL-HOW,reduce_speed
144,1.29,fog,True,7,water_logging,True,3933,32,accelerometer,47.67,CLEAR,True,3.968,False,KOL-HOW,reduce_speed
143,18.049,rain,True,7,sensor_miscount,True,4501,96,accelerometer,33.21,CLEAR,True,42.417,False,MUM-PUNE,reduce_speed
52,18.363,clear,False,1,stranded_vehicle,False,938,56,axle_counter,37.98,CLEAR,True,28.364,False,KOL-HOW,proceed_with_caution
149,2.514,clear,False,7,boulder,False,1553,78,axle_counter,0.0,OCCUPIED,False,16.812,False,MUM-PUNE,reduce_speed
165,6.275,rain,False,6,signal_cable_theft,True,3253,20,axle_counter,0.0,CLEAR,False,26.267,False,KOL-HOW,reduce_speed
186,2.926,heavy_rain,False,5,fallen_tree,False,3490,31,track_circuit,58.8,CLEAR,True,40.648,False,CHN-BGLR,proceed_with_caution
190,9.99,rain,True,5,equipment_failure_ahead,False,2754,1,track_circuit,68.61,CLEAR,True,2.318,False,HYB-SEC,proceed_with_caution
51,13.725,flood,True,5,fallen_tree,False,1218,51,vibration,0.0,CLEAR,True,0.785,False,DEL-AGRA,proceed_with_caution
75,1.354,rain,True,3,signal_cable_theft,False,3633,21,vibration,80.15,CLEAR,False,29.516,False,HYB-SEC,proceed_with_caution
174,13.425,clear,False,5,unknown_obstruction,False,1652,88,track_circuit,36.46,CLEAR,True,7.097,False,HYB-SEC,proceed_with_caution
161,14.815,clear,False,4,equipment_failure_ahead,True,382,52,accelerometer,0.0,OCCUPIED,True,15.879,False,HYB-SEC,proceed_with_caution
91,9.67,clear,False,8,fallen_tree,False,4570,98,axle_counter,0.0,CLEAR,True,5.171,False,CHN-BGLR,reduce_speed
180,7.44,heavy_rain,True,5,stranded_vehicle,False,4121,26,accelerometer,0.0,CLEAR,True,26.787,False,CHN-BGLR,reduce_speed
168,7.428,rain,False,5,broken_rail,False,2689,37,track_circuit,81.09,OCCUPIED,False,33.454,False,MUM-PUNE,proceed_with_caution
55,3.577,clear,False,7,signal_cable_theft,False,4123,70,track_circuit,2.58,OCCUPIED,True,7.562,False,HYB-SEC,reduce_speed
165,12.586,rain,True,1,stranded_vehicle,False,144,36,track_circuit,36.98,OCCUPIED,False,15.149,False,CHN-BGLR,proceed_with_caution
75,8.562,heavy_rain,False,2,water_logging,False,3142,55,track_circuit,23.1,CLEAR,True,33.178,False,DEL-AGRA,proceed_with_caution
130,11.04,snow,True,6,sensor_miscount,True,3922,2,accelerometer,0.0,OCCUPIED,True,30.349,False,MUM-PUNE,reduce_speed
174,18.909,fog,False,3,environmental_false_positive,False,4617,27,accelerometer,0.0,OCCUPIED,True,16.26,False,DEL-AGRA,proceed_with_caution
101,4.714,heavy_rain,True,7,stranded_vehicle,False,1517,33,vibration,64.69,CLEAR,True,30.373,False,DEL-AGRA,reduce_speed
185,0.364,clear,False,7,unknown_obstruction,False,4464,94,accelerometer,0.0,OCCUPIED,True,0.512,False,DEL-AGRA,emergency_stop
193,10.039,clear,False,2,landslide_debris,False,4114,14,accelerometer,0.0,CLEAR,True,42.897,False,CHN-BGLR,proceed_with_caution
185,1.919,fog,True,4,water_logging,True,3359,49,axle_counter,0.0,CLEAR,False,10.952,True,CHN-BGLR,reduce_speed
146,3.444,heavy_rain,False,7,sensor_miscount,False,4091,95,vibration,48.83,CLEAR,True,28.203,False,CHN-BGLR,reduce_speed
101,1.791,flood,True,5,cattle_crossing,True,2285,22,accelerometer,0.0,CLEAR,False,12.624,True,CHN-BGLR,reroute
112,15.321,snow,True,5,stranded_vehicle,False,4107,94,axle_counter,59.96,OCCUPIED,True,49.301,False,HYB-SEC,reduce_speed
101,18.641,clear,False,5,stranded_vehicle,False,3983,54,axle_counter,0.0,OCCUPIED,False,22.212,False,KOL-HOW,proceed_with_caution
89,16.335,rain,False,1,equipment_failure_ahead,False,1001,39,accelerometer,26.15,CLEAR,True,34.69,True,MUM-PUNE,proceed_with_caution
132,7.708,rain,True,3,cattle_crossing,False,733,26,vibration,93.89,CLEAR,False,28.782,False,MUM-PUNE,proceed_with_caution
81,17.325,fog,True,4,signal_cable_theft,False,515,65,vibration,0.0,CLEAR,True,23.541,True,MUM-PUNE,reduce_speed
92,13.132,clear,True,5,boulder,False,2043,19,accelerometer,46.99,CLEAR,True,20.471,False,CHN-BGLR,proceed_with_caution
130,18.23,rain,False,7,sensor_miscount,False,2409,97,accelerometer,53.74,CLEAR,True,14.711,False,HYB-SEC,reduce_speed
94,15.747,heavy_rain,True,5,environmental_false_positive,False,1296,93,accelerometer,40.89,OCCUPIED,True,43.833,False,KOL-HOW,reduce_speed
157,12.923,fog,True,3,fallen_tree,True,1021,91,axle_counter,87.43,CLEAR,True,12.166,True,MUM-PUNE,reduce_speed
93,3.994,heavy_rain,False,7,environmental_false_positive,False,795,65,track_circuit,10.54,CLEAR,False,7.876,False,HYB-SEC,reduce_speed
